Market Code,PID,Category,Sub Category,Tertiary Category,Description,Comments,Brand,Brand Type,Pack Description,No. Packs in a Case,No. Units in a Single Pack,Unit Size,Unit Measure,Unit Name,Tax Rate,SKU,Price,Price List, Units per Case, Converted To,Unit Price,Supplier Description,SplitMultipleRule,PackSize,UnitSizeMultiple,UnitsPerCase
,1540151,"Food","Baking Ingredients","Flavouring","Almond : Extract",,"Own","Standard","118 ml",1.0000,1,"118.000","ml","bottle",0%,"113330","6.87","IHG-ENTEGRA","0.1180000","ltr","6.87",,"1.0000","1","0.118","0.1180000",
,1541357,"Food","Cooking Ingredients","Salt","Repertoire : Rock Salt",,,"Standard","1 x 550 g",1.0000,1,"550.000","g",,0%,"115778","2.98","IHG-ENTEGRA","0.5500000","kg","2.98",,"1.0000","1","0.550","0.5500000",
,1542384,"Food","Sugar & Sweeteners","Sugar","Sugar Cubes : Brown/White : Rough Cut",,"La Perruche","Standard","4 x 2.5 kg",4.0000,1,"2.500","kg",,0%,"112610","87.86","IHG-ENTEGRA","10.0000000","kg","21.965",,"4.0000","1","2.500","10.0000000",
,1578718,"Food","Dried Pasta & Noodles","Other","Pasta : Strozzapreti : Dried",,"Own","Standard","1 x 250 g",1.0000,1,"250.000","g",,0%,"121465","2.62","IHG-ENTEGRA","0.2500000","kg","2.62",,"1.0000","1","0.250","0.2500000",
,1579742,"Food","Baking Ingredients","Culinary Nuts & Seeds","Coconut Chips : Natural: Unsweetened",,"Alfropol","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"200277","5.69","IHG-ENTEGRA","1.0000000","kg","5.69",,"1.0000","1","1.000","1.0000000",
,1589981,"Food","Cheese","British (Chilled)","Driftwood : White Lake : Goats Cheese Ashed Log",,,,"1 x 215 g",1.0000,1,"215.000","g",,0%,"115667","5.00","IHG-ENTEGRA","0.2150000","kg","5",,"1.0000","1","0.215","0.2150000",
,1589982,"Food","Cheese","British (Chilled)","Ragstone : Goats Cheese",,,,"1 x 200g",1.0000,1,"200.000","g",,0%,"115662","5.00","IHG-ENTEGRA","0.2000000","kg","5",,"1.0000","1","0.200","0.2000000",
,1590358,"Food","Baking Ingredients","Sundries","Bulloni - Music Paper Bread Oil & Salt",,"Own","Standard","1 x 250 g",1.0000,1,"250.000","g",,0%,"112999","4.29","IHG-ENTEGRA","0.2500000","kg","4.29",,"1.0000","1","0.250","0.2500000",
,1590523,"Food","Cooking Ingredients","Pepper","Greenfield : White Peppercorns",,"Own","Standard","1 x 650 g",1.0000,1,"650.000","g","tub",0%,"201239","10.91","IHG-ENTEGRA","0.6500000","kg","10.91",,"1.0000","1","0.650","0.6500000",
,1608056,"Food","Baking Ingredients","Chocolate Products","Chocolate Truffle : Traditional",,"Own","Standard","77 x 1 each",1.0000,77,"1.000","each",,0%,"101131","15.84","IHG-ENTEGRA","77.0000000","each","0.2057",,"1.0000","77","1.000","77.0000000",
,1614429,"Food","Buffet (Frozen)","Chinese Buffet (Frozen)","Way On : Duck : Pancakes : Skins",,"Own","Standard","102 x 1 each",102.0000,1,"1.000","each",,0%,"121600","3.17","IHG-ENTEGRA","102.0000000","each","0.0311",,"102.0000","1","1.000","102.0000000",
,1615709,"Food","Table Sauce & Condiments","OTHER Sauces","Bramley : Apple Sauce",,"Stokes","Standard","6 x 240 g",6.0000,1,"240.000","g",,0%,"113187","13.49","IHG-ENTEGRA","1.4400000","kg","2.2483",,"6.0000","1","0.240","1.4400000",
,1635579,"Food","Oil","Olive Oil","Vallee Des Baux : Extra Virgin Olive Oil",,"Own","Standard","1 x 75 cl",1.0000,1,"75.000","cl",,0%,"105709","25.05","IHG-ENTEGRA","75.0000000","cl","25.05",,"1.0000","1","75.000","75.0000000",
,1649092,"Food","Cooking Ingredients","Spices","Chilli : Whole Dried : Whole Dried",,"Repertoire","Standard","1 x 50 g",1.0000,1,"50.000","g","tin",0%,"120855","1.90","IHG-ENTEGRA","0.0500000","kg","1.9",,"1.0000","1","0.050","0.0500000",
,1658433,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Plain Rolls : Gluten Free",,"Bridor","Standard","50 x 45 each",50.0000,1,"45.000","each",,0%,"120307","33.38","IHG-ENTEGRA","2250.0000000","each","0.6676","BRAND - BRIDOR","50.0000","1","45.000","2250.0000000",
,1659255,"Food","Table Sauce & Condiments","Vinegar","Balsamic Vinegar",,"Own","Standard","1 x 25 cl",1.0000,1,"25.000","cl",,0%,"107962","4.00","IHG-ENTEGRA","25.0000000","cl","4",,"1.0000","1","25.000","25.0000000",
,1693913,"Food","Baking Ingredients","Chocolate Products","Truffle Shells : Dark Chocolate : 25mm",,"Own","Standard","1 x 1.36 kg",1.0000,1,"1.360","kg",,0%,"200419","26.98","IHG-ENTEGRA","1.3600000","kg","26.98",,"1.0000","1","1.360","1.3600000",
,1712465,"Food","Meat & Poultry (Frozen)","Duck (Frozen)","Rougie : Foie Gras : Sliced : (12 slices) aw70g",,"Own",,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"115211","51.46","IHG-ENTEGRA","1.0000000","kg","51.46",,"1.0000","1","1.000","1.0000000",
,1733455,"Food","Baking Ingredients","Chocolate Products","Chocolate Truffle : Shell : 1.36 kg : Milk Chocolate  25MM",,"Own","Standard","504 x 1 each",504.0000,1,"1.000","each",,0%,"200429","29.33","IHG-ENTEGRA","504.0000000","each","0.0582",,"504.0000","1","1.000","504.0000000",
,1748599,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit","Rhubarb : Frozen",,"Boiron","Standard","1 x 1kg",1.0000,1,"1.000","kg","bag",0%,"109009","4.68","IHG-ENTEGRA","1.0000000","kg","4.68",,"1.0000","1","1.000","1.0000000",
,1758132,"Food","Cheese","British (Chilled)","Cheese White Lake Soft Goats : Goats Cheese : White Lake",,,,"1 x 250 g",1.0000,1,"250.000","g",,0%,"115695","5.35","IHG-ENTEGRA","0.2500000","kg","5.35",,"1.0000","1","0.250","0.2500000",
,1775464,"Food","Baking Ingredients","Colouring","Bronze : Reflection Spray",,,"Standard","1 x 100 ml",1.0000,1,"100.000","ml","bottle",20%,"116747","9.72","IHG-ENTEGRA","0.1000000","ltr","9.72",,"1.0000","1","0.100","0.1000000",
,1780336,"Food","Hot Drinks","Tea - Speciality","Jasmine : Green Tea : Envelope : Organic",,"NOVUS",,"50 x 1 each",50.0000,1,"1.000","each",,0%,"109016","12.15","IHG-ENTEGRA","50.0000000","each","0.243",,"50.0000","1","1.000","50.0000000",
,1797982,"Food","Rice","Arborio","Risotto Rice : Gallo - Risotto Rice Carnaroli Gran Riserva",,"Gallo","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"109733","3.28","IHG-ENTEGRA","1.0000000","kg","3.28",,"1.0000","1","1.000","1.0000000",
,1799214,"Food","Hot Drinks","Tea - Speciality","Sapphire : Earl Grey Tea : Envelope",,"NOVUS",,"50 x 1 each",50.0000,1,"1.000","each",,0%,"101996","13.34","IHG-ENTEGRA","50.0000000","each","0.2668",,"50.0000","1","1.000","50.0000000",
,1808478,"Food","Dried Pasta & Noodles","Noodles","Vermicelli : Clear Mung Bean Noodles",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"121602","2.14","IHG-ENTEGRA","0.5000000","kg","2.14",,"1.0000","1","0.500","0.5000000",
,1809062,"Food","Cheese","British (Chilled)","Cropwell Bishop : Blue Stilton : Whole : Baby",,,,"1 x 2.2 kg",1.0000,1,"2.200","kg",,0%,"106055","12.80","IHG-ENTEGRA","2.2000000","kg","12.8",,"1.0000","1","2.200","2.2000000",
,1809088,"Non Food","Food Preparation","Cake Decoration","Birthday : Candles : White",,"Own","Standard","500 x 1 each",500.0000,1,"1.000","each",,20%,"101435","9.80","IHG-ENTEGRA","500.0000000","each","0.0196",,"500.0000","1","1.000","500.0000000",
,1830505,"Drinks","Fruit Juice","Fruit Juice","Tomato Juice",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,20%,"101185","0.69","IHG-ENTEGRA","1.0000000","ltr","0.69",,"1.0000","1","1.000","1.0000000",
,1850309,"Food","Cooking Ingredients","Garlic","Garlic Granules",,"Repertoire","Standard","1 x 310 g",1.0000,1,"310.000","g",,0%,"115838","3.63","IHG-ENTEGRA","0.3100000","kg","3.63",,"1.0000","1","0.310","0.3100000",
,1856620,"Food","Pickles & Relish","Pickles","Brover : Cornichons : Mini Gherkins (4.25 Kg)",,"Own","Standard","1 x 4250 ml",1.0000,1,"4250.000","ml",,0%,"101710","8.73","IHG-ENTEGRA","4.2500000","ltr","8.73",,"1.0000","1","4.250","4.2500000",
,1857615,"Food","Delicatessen (Chilled)","Pâté (Chilled)","Duck Foie Gras : Duck Foie Gras : IQF Mini Slices 20x25-40G - Rougie",,"Own","Standard","1 x 650 g",1.0000,1,"650.000","g",,0%,"112362","40.23","IHG-ENTEGRA","0.6500000","kg","40.23",,"1.0000","1","0.650","0.6500000",
,1858583,"Food","Baking Ingredients","Covering, Decoration & Icing","Renshaw Professional : Paste : White : White Covering Paste",,"Renshaw","Standard","2 x 2.5 kg",2.0000,1,"2.500","kg",,0%,"121294","12.83","IHG-ENTEGRA","5.0000000","kg","6.415",,"2.0000","1","2.500","5.0000000",
,1860229,"Food","Canned Pulses","Beans","Black Turtle Beans : Dried : Organic",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g","Can",0%,"121499","1.53","IHG-ENTEGRA","0.5000000","kg","1.53",,"1.0000","1","0.500","0.5000000",
,1879522,"Food","Dessert Sundries & Pie Fillings","Fruit Puree","Passion Fruit : Fruit Puree : Sweetened",,"Boiron","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"200566","7.89","IHG-ENTEGRA","1.0000000","ltr","7.89",,"1.0000","1","1.000","1.0000000",
,1882566,"Food","Bakery (Frozen)","Bread (Frozen)","Brioche Loaf : Unsliced",,"Own","Standard","9 x 275 g",1.0000,9,"275.000","g",,0%,"120922","14.23","IHG-ENTEGRA","2.4750000","kg","1.5811",,"1.0000","9","0.275","2.4750000",
,1882659,"Food","Bakery Sweet","Cookies","Whe/Glu Free Apple/Sult Cookie",,"Own",,"60 x 2 x 1 each",60.0000,2,"1.000","each",,0%,"116507","37.62","IHG-ENTEGRA","120.0000000","each","0.627",,"60.0000","2","1.000","120.0000000",
,1893036,"Food","Cheese","British (Chilled)","White Lake : Goats Cheese : Tor Ashed Pyramid",,"Own",,"1 x 250 g",1.0000,1,"250.000","g",,0%,"115697","4.65","IHG-ENTEGRA","0.2500000","kg","4.65",,"1.0000","1","0.250","0.2500000",
,1893143,"Food","Baking Ingredients","Sundries","Patis Mousse : Neutre (veg gel)",,,,"1 x 3 kg",1.0000,1,"3.000","kg",,20%,"111382","18.45","IHG-ENTEGRA","3.0000000","kg","18.45",,"1.0000","1","3.000","3.0000000",
,1916365,"Food","Preserves, Jam & Spread","Jam","Apricot Jam",,"Tiptree","Standard","72 x 28 g",72.0000,1,"28.000","g",,0%,"103364","14.78","IHG-ENTEGRA","2.0160000","kg","0.2053",,"72.0000","1","0.028","2.0160000",
,1923554,"Food","Herbs (Fresh)","Edible Flowers","Flower : White : Non Azo Powder",,"Own",,"1 x 50 g",1.0000,1,"50.000","g",,0%,"200479","15.37","IHG-ENTEGRA","0.0500000","kg","15.37",,"1.0000","1","0.050","0.0500000",
,2416710,"Food","Ice Cream, Lollies & Fzn Fruit","Ice Cream Tub","Serious : White Chocolate : Ice Cream",,"Purbeck",,"1 x 4 ltr",1.0000,1,"4.000","ltr",,20%,"103065","18.53","IHG-ENTEGRA","4.0000000","ltr","18.53",,"1.0000","1","4.000","4.0000000",
,2418439,"Food","Dairy & Eggs (Chilled)","Fresh Milk (Chilled)","Original Sweet : Milk Soya",,"Alpro","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"121333","1.31","IHG-ENTEGRA","1.0000000","ltr","1.31",,"1.0000","1","1.000","1.0000000",
,2453519,"Food","Cooking Ingredients","Spices","Crispy Fried Onions",,"KTC","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"200434","7.25","IHG-ENTEGRA","2.5000000","kg","7.25",,"1.0000","1","2.500","2.5000000",
,2454519,"Food","Rice","Arborio","Trophy : Arborio Rice",,"Own","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"121542","3.63","IHG-ENTEGRA","2.0000000","kg","3.63",,"1.0000","1","2.000","2.0000000",
,2472161,"Food","Oil","Rapeseed Oil","Munns : Rapeseed Oil : Extra Virgin",,"Own","Standard","1 x 5 ltr",1.0000,1,"5.000","ltr",,0%,"121434","13.23","IHG-ENTEGRA","5.0000000","ltr","13.23",,"1.0000","1","5.000","5.0000000",
,2498983,"Food","Dessert Sundries & Pie Fillings","Flan Case, Sponge Fingers & Layers","Sponge Sheets : Plain : 58cm x 38cm x 8cm",,"Own",,"14 x 1 each",1.0000,14,"1.000","each",,20%,"100212","40.68","IHG-ENTEGRA","14.0000000","each","2.9057",,"1.0000","14","1.000","14.0000000",
,2519672,"Food","Baking Ingredients","Chocolate Products","Java Ambre : Pistoles : Milk Chocolate : 36%",,,"Standard","1 x 5 kg",1.0000,1,"5.000","kg",,20%,"115964","59.00","IHG-ENTEGRA","5.0000000","kg","59",,"1.0000","1","5.000","5.0000000",
,2545201,"Food","Preserves, Jam & Spread","Honey","Honeycomb : Hungarian",,"Hilltop","Standard","1 x 400 g",1.0000,1,"400.000","g",,0%,"121454","7.85","IHG-ENTEGRA","0.4000000","kg","7.85",,"1.0000","1","0.400","0.4000000",
,2563780,"Food","Pizza","Pizza Base","Pizza Bases : Whe/Glu Free 20 cm",,"Own","Standard","12 x 1 each",12.0000,1,"1.000","each","each",0%,"111497","20.36","IHG-ENTEGRA","12.0000000","each","1.6967",,"12.0000","1","1.000","12.0000000",
,2609076,"Food","Cereal","Special K","Special K",,"Kellogg's","Standard","4 x 500 g",4.0000,1,"500.000","g","Bag-Pak",0%,"201013","13.43","IHG-ENTEGRA","2.0000000","kg","3.3575",,"4.0000","1","0.500","2.0000000",
,2656139,"Food","Baking Ingredients","Sundries","Rose : Rice Paper : Round 22cm",,"Own","Standard","1 x 454 g",1.0000,1,"454.000","g",,20%,"201104","2.40","IHG-ENTEGRA","0.4540000","kg","2.4",,"1.0000","1","0.454","0.4540000",
,2658296,"Food","Baking Ingredients","Chocolate Products","Aneo - Weiss : Chocolate Drops : White : 34%",,,,"1 x 5 kg",1.0000,1,"5.000","kg",,20%,"201057","74.91","IHG-ENTEGRA","5.0000000","kg","74.91",,"1.0000","1","5.000","5.0000000",
,2658304,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Yuzu Puree",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"111112","53.58","IHG-ENTEGRA","1.0000000","kg","53.58",,"1.0000","1","1.000","1.0000000",
,2663409,"Food","Pickles & Relish","Sweet Pickle & Piccalilli","Lime Pickle : (To Order)",,"Own","Standard","1 x 380 g",1.0000,1,"380.000","g",,0%,"101921","2.11","IHG-ENTEGRA","0.3800000","kg","2.11",,"1.0000","1","0.380","0.3800000",
,2665656,"Food","Dried Pasta & Noodles","Other","No 40 : Cocciole : Shells",,"Riscossa","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"116699","1.01","IHG-ENTEGRA","0.5000000","kg","1.01",,"1.0000","1","0.500","0.5000000",
,2684215,"Food","Baking Ingredients","Flavouring","Strawberry : Compound",,"Gauguin","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"100230","17.36","IHG-ENTEGRA","1.0000000","ltr","17.36",,"1.0000","1","1.000","1.0000000",
,2690843,"Food","Baking Ingredients","Covering, Decoration & Icing","Green Holly : White Chocolate : Small",,,"Standard","150 x 1 each",150.0000,1,"1.000","each",,0%,"104033","20.54","IHG-ENTEGRA","150.0000000","each","0.1369",,"150.0000","1","1.000","150.0000000",
,2748484,"Food","Cooking Ingredients (Fzn)","Raw Pastry (Frozen)","Won Ton Pastry : Square : Earth",,"Own","Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"113848","1.45","IHG-ENTEGRA","0.2000000","kg","1.45",,"1.0000","1","0.200","0.2000000",
,2774203,"Food","Cereal, Pulses & Potato","Beans","Le Bon Semeur : Red Kidney Beans",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"121170","1.57","IHG-ENTEGRA","0.5000000","kg","1.57",,"1.0000","1","0.500","0.5000000",
,2776170,"Food","Dairy & Eggs (Chilled)","Eggs & Egg Products (Chilled","Eggs : Cotswold Legbar",,"Clarence Court",,"60 x 1 each",1.0000,60,"1.000","each",,0%,"115431","14.88","IHG-ENTEGRA","60.0000000","each","0.248",,"1.0000","60","1.000","60.0000000",
,2810556,"Food","Crisp & Snacks","Nuts","Brazil Nuts",,"Afropol","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,20%,"109426","9.48","IHG-ENTEGRA","1.0000000","kg","9.48",,"1.0000","1","1.000","1.0000000",
,2813294,"Food","Baking Ingredients","Sundries","Gelatine : Bronze leaf : Halal Beef",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"121120","22.25","IHG-ENTEGRA","1.0000000","kg","22.25",,"1.0000","1","1.000","1.0000000",
,2833660,"Food","Baking Ingredients","Chocolate Products","Galaxie Lait : Milk Chocolate Drops : 41%",,"Weiss","Standard","1 x 5 kg",1.0000,1,"5.000","kg",,20%,"201058","54.07","IHG-ENTEGRA","5.0000000","kg","54.07",,"1.0000","1","5.000","5.0000000",
,2856755,"Food","Baking Ingredients","Chocolate Products","Chocolate Callets : Gold Caramel",,"Callebaut","Standard","1 x 2.5kg",1.0000,1,"2.500","kg",,20%,"200915","24.32","IHG-ENTEGRA","2.5000000","kg","24.32",,"1.0000","1","2.500","2.5000000",
,2876027,"Food","Baking Ingredients","Flavouring","Yuzu : Citrus juice",,"Kishida","Standard","1 x 1.8 ltr",1.0000,1,"1.800","ltr",,20%,"200998","44.02","IHG-ENTEGRA","1.8000000","ltr","44.02",,"1.0000","1","1.800","1.8000000",
,2881832,"Food","Table Sauce & Condiments","Vinegar","White Wine Vinegar : Acidity - Cooks",,"Own","Standard","1 x 5 ltr",1.0000,1,"5.000","ltr",,0%,"201271","4.91","IHG-ENTEGRA","5.0000000","ltr","4.91",,"1.0000","1","5.000","5.0000000",
,2894500,"Food","Table Sauce & Condiments","Mustard","English Mustard : Wholegrain",,"Tiptree","Standard","72 x 20 g",72.0000,1,"20.000","g","each",20%,"120938","16.56","IHG-ENTEGRA","1.4400000","kg","0.23",,"72.0000","1","0.020","1.4400000",
,2942407,"Food","Baking Ingredients","Flour","Cornflour",,"Chef Larder","Standard","1 x 3.5 kg",1.0000,1,"3.500","kg",,0%,"120326","3.27","IHG-ENTEGRA","3.5000000","kg","3.27",,"1.0000","1","3.500","3.5000000",
,2947806,"Food","Baking Ingredients","Covering, Decoration & Icing","Power Flowers : Yellow : Non-Azo / 50g each",,"Mona Lisa","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"200480","27.82","IHG-ENTEGRA","0.5000000","kg","27.82",,"1.0000","1","0.500","0.5000000",
,2955644,"Food","Can / Pouches - Fish","Tuna","Albacore : in Olive Oil",,,"Standard","1 x 111 g",1.0000,1,"111.000","g",,0%,"102844","2.19","IHG-ENTEGRA","0.1110000","kg","2.19",,"1.0000","1","0.111","0.1110000",
,2959847,"Food","Hot Drinks","Chocolate & Cocoa Drinks","Hot Chocolate : Sachets",,"Cadbury","Standard","30 x 28 g",30.0000,1,"28.000","g",,0%,"120236","10.28","IHG-ENTEGRA","0.8400000","kg","0.3427",,"30.0000","1","0.028","0.8400000",
,2971120,"Food","Biscuits & Cakes","Savoury Biscuits","Wholegrain : Crackers : Gluten Free",,"Nairns","Standard","8 x 137 g",8.0000,1,"137.000","g","each",0%,"201303","14.22","IHG-ENTEGRA","1.0960000","kg","1.7775",,"8.0000","1","0.137","1.0960000",
,2975507,"Food","Baking Ingredients","Savoury Pastry Shells","Savoury Tartlets : Round : 3.8 cm",,"Own","Standard","240 x 1 each",240.0000,1,"1.000","each","each",0%,"201087","46.70","IHG-ENTEGRA","240.0000000","each","0.1946",,"240.0000","1","1.000","240.0000000",
,2975516,"Food","Baking Ingredients","Savoury Pastry Shells","Savoury Tartlets : Square : 3.8 cm",,"Own","Standard","240 x 1 each",240.0000,1,"1.000","each","each",0%,"201089","48.53","IHG-ENTEGRA","240.0000000","each","0.2022",,"240.0000","1","1.000","240.0000000",
,2978029,"Food","Cereal, Pulses & Potato","Other","Quinoa : Pearled",,"Quinola Mothergrain","Organic","1 x 2 kg",1.0000,1,"2.000","kg",,20%,"201266","13.34","IHG-ENTEGRA","2.0000000","kg","13.34",,"1.0000","1","2.000","2.0000000",
,2981112,"Food","Dessert Sundries & Pie Fillings","Pie Filling","Aldia : Red Cherry : 70%",,"Delifruit","Standard","1 x 2.7 kg",1.0000,1,"2.700","kg","tin",0%,"100966","13.96","IHG-ENTEGRA","2.7000000","kg","13.96",,"1.0000","1","2.700","2.7000000",
,2982885,"Food","Baking Ingredients","Flour","Buckwheat Flour : Wholemeal",,"Doves Farm","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"201617","3.03","IHG-ENTEGRA","1.0000000","kg","3.03",,"1.0000","1","1.000","1.0000000",
,3020680,"Food","Baking Ingredients","Stabilizers / Emulsifier","Potato Whip",,"Sosa",,"6 x 400 g",6.0000,1,"400.000","g",,0%,"201207","34.24","IHG-ENTEGRA","2.4000000","kg","5.7067",,"6.0000","1","0.400","2.4000000",
,3034285,"Food","Cooking Ingredients","Pepper","Black Peppercorns : Whole",,"Greenfield","Standard","1 x 500 g",1.0000,1,"500.000","g",,20%,"201240","5.64","IHG-ENTEGRA","0.5000000","kg","5.64",,"1.0000","1","0.500","0.5000000",
,3051163,"Food","Cooking Ingredients","Pepper","White Pepper : Ground",,"Greenfield","Standard","1 x 500 g",1.0000,1,"500.000","g",,20%,"201238","7.44","IHG-ENTEGRA","0.5000000","kg","7.44",,"1.0000","1","0.500","0.5000000",
,3061469,"Food","Canned Pulses","Beans","Five Bean Salad",,"Martin Mathew","Standard","1 x 800 g",1.0000,1,"800.000","g",,0%,"102902","1.83","IHG-ENTEGRA","0.8000000","kg","1.83",,"1.0000","1","0.800","0.8000000",
,3062804,"[PW] PAC","Food","Other","Mona Lisa - White & Dark Pencils XL 200mm x 900grm",,,,"1 each",1.0000,1,"1.000","each",,0%,"200418","15.76","IHG-ENTEGRA","1.0000000","each","15.76",,"1.0000","1","1.000","1.0000000",
,3076801,"Food","Cereal, Pulses & Potato","Other","Red Quinoa : Organic",,"Quinola Mothergrain","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"201264","13.34","IHG-ENTEGRA","2.0000000","kg","13.34",,"1.0000","1","2.000","2.0000000",
,3076802,"Food","Cereal, Pulses & Potato","Other","Black Quinoa : Organic",,"Quinola Mothergrain","Organic","1 x 2 kg",1.0000,1,"2.000","kg","bag",0%,"201265","13.34","IHG-ENTEGRA","2.0000000","kg","13.34",,"1.0000","1","2.000","2.0000000",
,3081340,"Food","Rice","Basmati","Kohinoor : Basmati Rice : Gold",,,"Standard","1 x 10 kg",1.0000,1,"10.000","kg",,0%,"201462","17.66","IHG-ENTEGRA","10.0000000","kg","17.66",,"1.0000","1","10.000","10.0000000",
,3094940,"Food","Baking Ingredients","Culinary Nuts & Seeds","Sunflower Seeds",,"Greenfield","Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"201246","2.44","IHG-ENTEGRA","1.0000000","kg","2.44",,"1.0000","1","1.000","1.0000000",
,3099855,"Food","Cooking Ingredients (Fzn)","Pastry Cases/Shells","Tartlet Shell : Round : 7.6cm : Vanilla",,"Delifrance","Standard","60 x 1 each",60.0000,1,"1.000","each",,0%,"201083","26.58","IHG-ENTEGRA","60.0000000","each","0.443",,"60.0000","1","1.000","60.0000000",
,3100007,"Food","Meat & Poultry (Chilled)","Prepared Poultry","Chicken Supreme : Corn Fed : 180 - 200 g (aw)",,,,"5 x 190 g",5.0000,1,"190.000","g",,0%,"200951","7.94","IHG-ENTEGRA","0.9500000","kg","1.588",,"5.0000","1","0.190","0.9500000",
,3108598,"[PW] PAC","Food","Other","Dark Chocolate Triangles 110x50mm 39s SP.O",,,,"39 each",1.0000,1,"39.000","each",,0%,"116909","17.11","IHG-ENTEGRA","39.0000000","each","17.11",,"1.0000","1","39.000","39.0000000",
,3108678,"[PW] PAC","Food","Other","Choc Jura Squares 360s Marbled 40x40mm 1.14K Mona Lisa",,,,"360 each",1.0000,1,"360.000","each",,0%,"200421","20.93","IHG-ENTEGRA","360.0000000","each","20.93",,"1.0000","1","360.000","360.0000000",
,3136990,"Food","Cooking Ingredients","Garlic","Garlic Black : Paste",,"Own","Standard","1 x 450 g",1.0000,1,"450.000","g",,0%,"201190","14.98","IHG-ENTEGRA","0.4500000","kg","14.98",,"1.0000","1","0.450","0.4500000",
,3137000,"Food","Cooking Ingredients","Salt","Himalayan Pink Salt",,"Greenfield's","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"201282","4.32","IHG-ENTEGRA","1.0000000","kg","4.32",,"1.0000","1","1.000","1.0000000",
,3143635,"Food","Dessert Sundries & Pie Fillings","Pie Filling","Fourayes : Bramley Apple : Tradapple Gold Filling",,"Own","Standard","1 x 10 kg",1.0000,1,"10.000","kg",,0%,"102824","22.28","IHG-ENTEGRA","10.0000000","kg","22.28",,"1.0000","1","10.000","10.0000000",
,3151631,"Food","Hot Drinks","Coffee - Beans","Dark Chocolate : Coffee Beans : Mocha",,"Mona Lisa",,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"200431","13.78","IHG-ENTEGRA","1.0000000","kg","13.78",,"1.0000","1","1.000","1.0000000",
,3153952,"Food","Cooking Ingredients","Herbs","Herbs de Provence",,"Greenfield","Standard","1 x 150 g",1.0000,1,"150.000","g",,0%,"201279","1.69","IHG-ENTEGRA","0.1500000","kg","1.69",,"1.0000","1","0.150","0.1500000",
,3214628,"Food","Dried Pasta & Noodles","Penne","Penne Rigate",,"Rustichella","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"121461","2.53","IHG-ENTEGRA","0.5000000","kg","2.53",,"1.0000","1","0.500","0.5000000",
,3249908,"Food","Table Sauce & Condiments","Vinegar","Distilled Vinegar",,"Chef Larder","Standard","1 x 5 ltr",1.0000,1,"5.000","ltr",,20%,"200752","3.29","IHG-ENTEGRA","5.0000000","ltr","3.29",,"1.0000","1","5.000","5.0000000",
,3250402,"Food","Cereal","Porridge Oats","Porridge Oats : Gluten Free : Scots",,"Nairns",,"5 x 540 g",5.0000,1,"540.000","g",,0%,"201304","11.57","IHG-ENTEGRA","2.7000000","kg","2.314",,"5.0000","1","0.540","2.7000000",
,3256735,"Food","Cooking Ingredients","Salt","Sea Salt : Coarse : French",,"La Baleine","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"116300","0.92","IHG-ENTEGRA","0.5000000","kg","0.92",,"1.0000","1","0.500","0.5000000",
,3263396,"Food","Japanese Food / Sushi","Sauces","Yakiniku Sauce",,"Nihon Shokken",,"1 x 2 kg",1.0000,1,"2.000","kg",,20%,"112070","16.70","IHG-ENTEGRA","2.0000000","kg","16.7",,"1.0000","1","2.000","2.0000000",
,3316681,"Food","Canned Vegetables","Peppers","Piquillo Peppers : Red",,"Pathos",,"1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"201570","8.93","IHG-ENTEGRA","2.5000000","kg","8.93",,"1.0000","1","2.500","2.5000000",
