Market Code,PID,Category,Sub Category,Tertiary Category,Description,Comments,Brand,Brand Type,Pack Description,No. Packs in a Case,No. Units in a Single Pack,Unit Size,Unit Measure,Unit Name,Tax Rate,SKU,Price,Price List, Units per Case, Converted To,Unit Price,Supplier Description,SplitMultipleRule,PackSize,UnitSizeMultiple,UnitsPerCase
,2614188,"Food","Meat & Poultry (Chilled)","Venison (Chilled)","Carcass : 30kg +",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"TUR136","8.61","IHG - Entegra - P15","1.0000000","kg","8.61",,"1.0000","1","1.000","1.0000000",
,2614189,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Skinless : Pheasant : Breast : 5kg pack",,,,"1 x 1 kg",1.0000,1,"1.000","kg","pack",0%,"TUR124","43.07","IHG - Entegra - P15","1.0000000","kg","43.07",,"1.0000","1","1.000","1.0000000",
,2615225,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Cinnamon Swirl : Mini",,,"Standard","260 x 30 g",260.0000,1,"30.000","g",,0%,"BRI32157","40.85","IHG - Entegra - P15","7.8000000","kg","0.1571",,"260.0000","1","0.030","7.8000000",
,2652165,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Pain aux Raisins : Fine Butter",,"Own","Standard","230 x 30 g",230.0000,1,"30.000","g",,0%,"BRI32972","51.46","IHG - Entegra - P15","6.9000000","kg","0.2237",,"230.0000","1","0.030","6.9000000",
,2656686,"Food","Baking Ingredients","Covering, Decoration & Icing","Broken : Candied Chestnuts in Syrup",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"COR1081","17.76","IHG - Entegra - P15","1.0000000","kg","17.76",,"1.0000","1","1.000","1.0000000",
,2658908,"Non Food","Disposables","Cake Accessories","Cardboard With Tab : Round : Ø5cm (Gold/Black)",,"Own","Standard","200 x 1 each",200.0000,1,"1.000","each",,20%,"TRA0007R5","6.63","IHG - Entegra - P15","200.0000000","each","0.0332",,"200.0000","1","1.000","200.0000000",
,2659162,"Food","Dairy & Eggs (Chilled)","Butter (Chilled)","Butter : Salted : In Pat",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"BOR243","17.00","IHG - Entegra - P15","1.0000000","kg","17",,"1.0000","1","1.000","1.0000000",
,2663933,"Food","Vegetables","All Other","Fresh Truffles : Price Changes Weekly",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"TRUFFLE",POA,"IHG - Entegra - P15","1.0000000","kg","-214748",,"1.0000","1","1.000","1.0000000",
,2665061,"Food","Herbs (Fresh)","Edible Flowers","Violet",,,,"1 x 400 g",1.0000,1,"400.000","g",,0%,"SOS41100007","57.28","IHG - Entegra - P15","0.4000000","kg","57.28",,"1.0000","1","0.400","0.4000000",
,2695760,"Food","Cheese","Italian (Chilled)","Mozzarella : Balls",,"Ciliegine",,"40 x 50 g",40.0000,1,"50.000","g",,0%,"ITA110","27.93","IHG - Entegra - P15","2.0000000","kg","0.6983",,"40.0000","1","0.050","2.0000000",
,2695877,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Quail : Whole : French : 240-260g : (sold p/case x 12 pcs)",,,,"kg",1.0000,1,"1.000","kg",,0%,"CDC04","7.30","IHG - Entegra - P15","1.0000000","kg","7.3",,"1.0000","1","1.000","1.0000000",
,2695884,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Quail : Whole : French : 110-130g : Boneless / sold as 20 pcs",,,,"kg",1.0000,1,"1.000","kg",,0%,"CDC05","17.58","IHG - Entegra - P15","1.0000000","kg","17.58",,"1.0000","1","1.000","1.0000000",
,2695944,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Wood Pigeon : New York Dressed : 5 pcs p/case",,,,"5 x 1 each",1.0000,5,"1.000","each",,0%,"TUR109NYD","10.76","IHG - Entegra - P15","5.0000000","each","2.152",,"1.0000","5","1.000","5.0000000",
,2695946,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Wood Pigeon : Breast Fillet : Skin On",,,,"1 x 10 x 1 each",1.0000,10,"1.000","each","pack",0%,"TUR110","10.76","IHG - Entegra - P15","10.0000000","each","1.076",,"1.0000","10","1.000","10.0000000",
,2695951,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Teal : New York Dressed",,,,"1 x 5 x 1 each",1.0000,5,"1.000","each",,0%,"TUR111NYD","17.23","IHG - Entegra - P15","5.0000000","each","3.446",,"1.0000","5","1.000","5.0000000",
,2695962,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Grouse : Young : New York Dressed / B Grade",,,,"1 x 10 x 1 each",1.0000,10,"1.000","each",,EXPT%,"BRA100NYD","62.64","IHG - Entegra - P15","10.0000000","each","6.264",,"1.0000","10","1.000","10.0000000",
,2702464,"Food","Bakery (Frozen)","Bread (Frozen)","Pain Batard",,"Lalos","Standard","14 x 540 g",14.0000,1,"540.000","g",,0%,"BRI33365","28.41","IHG - Entegra - P15","7.5600000","kg","2.0293",,"14.0000","1","0.540","7.5600000",
,2709697,"Food","Cooking Ingredients","Salt","Sorbate De Potassium",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU1930A","27.65","IHG - Entegra - P15","1.0000000","kg","27.65",,"1.0000","1","1.000","1.0000000",
,2748055,"Food","Meat & Poultry (Chilled)","Chicken (Chilled)","Spring Chicken : Corn fed : 500-650g : Oven Ready : 3 p/case",,,,"kg",1.0000,1,"1.000","kg",,0%,"MAH130","6.92","IHG - Entegra - P15","1.0000000","kg","6.92",,"1.0000","1","1.000","1.0000000",
,2748213,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Guinea Fowl : Supreme : 1.8kg : Fermier / Gas Flushed / case x 8",,,,"kg",1.0000,1,"1.000","kg",,0%,"MAH170","14.53","IHG - Entegra - P15","1.0000000","kg","14.53",,"1.0000","1","1.000","1.0000000",
,2748239,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Tenderloin : 800g",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1004","19.49","IHG - Entegra - P15","1.0000000","kg","19.49",,"1.0000","1","1.000","1.0000000",
,2748245,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Thin Skirt : 500g",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1007","16.70","IHG - Entegra - P15","1.0000000","kg","16.7",,"1.0000","1","1.000","1.0000000",
,2748255,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Silverside : 800g",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1016","13.92","IHG - Entegra - P15","1.0000000","kg","13.92",,"1.0000","1","1.000","1.0000000",
,2748270,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Loin : 4kg : Boneless",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1031","18.09","IHG - Entegra - P15","1.0000000","kg","18.09",,"1.0000","1","1.000","1.0000000",
,2748271,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Shoulder : 3kg : Rolled",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1058","13.92","IHG - Entegra - P15","1.0000000","kg","13.92",,"1.0000","1","1.000","1.0000000",
,2748278,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Shoulder : 14kg : Bone In",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT1064","13.92","IHG - Entegra - P15","1.0000000","kg","13.92",,"1.0000","1","1.000","1.0000000",
,2758305,"Food","Baking Ingredients","Dried Fruit","Raspberry : Whole",,,,"1 x 75 g",1.0000,1,"75.000","g",,0%,"SOS44050300","8.50","IHG - Entegra - P15","0.0750000","kg","8.5",,"1.0000","1","0.075","0.0750000",
,2789566,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Long cut : Roe Deer : Saddle : Scottish : 2kg +",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,EXPT%,"BRA1205","22.60","IHG - Entegra - P15","1.0000000","kg","22.6",,"1.0000","1","1.000","1.0000000",
,2789567,"Food","Meat & Poultry (Chilled)","Game (Chilled)","Red Deer : Striploin : Scottish : 2kg +",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"BRA1204","38.89","IHG - Entegra - P15","1.0000000","kg","38.89",,"1.0000","1","1.000","1.0000000",
,2792543,"Food","Baking Ingredients","Chocolate Products","Xocoline Lactee Blocks : 41% : No Added Sugar",,,,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL6972","49.82","IHG - Entegra - P15","3.0000000","kg","49.82",,"1.0000","1","3.000","3.0000000",
,2794758,"Food","Meat & Poultry (Chilled)","Chicken (Chilled)","Capons : Label Rouge : 4kg : Le Prince / 2 pieces p/case",,,,"kg",1.0000,1,"1.000","kg",,0%,"MIE715","11.31","IHG - Entegra - P15","1.0000000","kg","11.31",,"1.0000","1","1.000","1.0000000",
,2794884,"Food","Meat & Poultry (Chilled)","Sausages (Chilled)","Pork Sausages : 2kg : Mangalitza",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT4001","11.14","IHG - Entegra - P15","1.0000000","kg","11.14",,"1.0000","1","1.000","1.0000000",
,2794889,"Food","Meat & Poultry (Chilled)","Sausages (Chilled)","Sausage : Black Pepper : 2kg : Mangalitza",,,,"Kg",1.0000,1,"1.000","kg",,0%,"OTT4002","11.14","IHG - Entegra - P15","1.0000000","kg","11.14",,"1.0000","1","1.000","1.0000000",
,2796461,"Food","Baking Ingredients","Colouring","Red Natural Colouring : Hydrosoluble",,,"Standard","1 x 30 ml",1.0000,1,"30.000","ml",,0%,"PCB004660","19.62","IHG - Entegra - P15","0.0300000","ltr","19.62",,"1.0000","1","0.030","0.0300000",
,2805954,"Food","Meat & Poultry (Chilled)","Venison (Chilled)","Red Deer : Saddle : Long Cut : Scottish : 5kg+",,"Own","Standard","kg ",1.0000,1,"1.000","kg",,0%,"BRA1202","17.19","IHG - Entegra - P15","1.0000000","kg","17.19",,"1.0000","1","1.000","1.0000000",
,2806748,"Food","Canned / Tub - Fruit","Cherries","Whole : Amarena Cherries : Sour",,"Own","Standard","1 x 80 g",1.0000,1,"80.000","g","each",0%,"SOS44050360","9.58","IHG - Entegra - P15","0.0800000","kg","9.58",,"1.0000","1","0.080","0.0800000",
,2808309,"Food","Meat & Poultry (Chilled)","Pork (Chilled)","Mangalitza Pork : Lard Leaf : 350g",,,,"kg",1.0000,1,"1.000","kg",,0%,"OTT5004","5.56","IHG - Entegra - P15","1.0000000","kg","5.56",,"1.0000","1","1.000","1.0000000",
,2808311,"Food","Meat & Poultry (Chilled)","Beef (Chilled)","Beef Striploin : Prime : 5.5 kg : Halal",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"JBS200USP","33.41","IHG - Entegra - P15","1.0000000","kg","33.41",,"1.0000","1","1.000","1.0000000",
,2808317,"Food","Meat & Poultry (Frozen)","Pork (Frozen)","Mangalitza Pork : Whole Head : 7kg",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"OTT1046","13.92","IHG - Entegra - P15","1.0000000","kg","13.92",,"1.0000","1","1.000","1.0000000",
,2827019,"Food","Baking Ingredients","Sundries","Xanthan Gum",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU1821A","39.93","IHG - Entegra - P15","1.0000000","kg","39.93",,"1.0000","1","1.000","1.0000000",
,2845294,"Food","Baking Ingredients","Covering, Decoration & Icing","Neutral Glazing : Royal Miroir",,,"Standard","1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"CSM30148","26.21","IHG - Entegra - P15","2.5000000","kg","26.21",,"1.0000","1","2.500","2.5000000",
,2857135,"Food","Baking Ingredients","Chocolate Products","Glazing Paste : Milk Chocolate : Discs",,,"Standard","1 x 10 kg",1.0000,1,"10.000","kg",,0%,"VAL11821","108.37","IHG - Entegra - P15","10.0000000","kg","108.37",,"1.0000","1","10.000","10.0000000",
,2867172,"Non Food","Other","Other","Embroidery : Name Only",,,,"1 x 1 each",1.0000,1,"1.000","each",,20%,"CLE505","13.55","IHG - Entegra - P15","1.0000000","each","13.55",,"1.0000","1","1.000","1.0000000",
,2891733,"Food","Baking Ingredients","Chocolate Products","Alpaco 66% : Ecuador",,"Valrhona",,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL5572","46.11","IHG - Entegra - P15","3.0000000","kg","46.11",,"1.0000","1","3.000","3.0000000",
,2892983,"Food","Baking Ingredients","Chocolate Products","Cocoa Butter : Yellow Egg",,"Own","Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"PCB004469","17.82","IHG - Entegra - P15","0.2000000","kg","17.82",,"1.0000","1","0.200","0.2000000",
,2940613,"Food","Baking Ingredients","Chocolate Products","Macae : 62% : from Brazil",,,,"1 x 3 kg",1.0000,1,"3.000","kg",,0%,"VAL6221","46.11","IHG - Entegra - P15","3.0000000","kg","46.11",,"1.0000","1","3.000","3.0000000",
,2947459,"Food","Baking Ingredients","Colouring","Liposoluble : Natural Pink",,"Own","Standard","1 x 100 g",1.0000,1,"100.000","g","pot",0%,"PCB004612","32.35","IHG - Entegra - P15","0.1000000","kg","32.35",,"1.0000","1","0.100","0.1000000",
,2947527,"Food","Baking Ingredients","Chocolate Products","Inspiration : Raspberry",,"Valrhona","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"VAL19999","76.41","IHG - Entegra - P15","3.0000000","kg","76.41",,"1.0000","1","3.000","3.0000000",
,2947643,"Food","Baking Ingredients","Stabilizers / Emulsifier","Impertart",,"Sosa","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU910A","36.70","IHG - Entegra - P15","1.0000000","kg","36.7",,"1.0000","1","1.000","1.0000000",
,2983759,"Food","Baking Ingredients","Sundries","Sorbitol : Liquid : Galliasorb",,,,"1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"LOU705B","7.01","IHG - Entegra - P15","2.5000000","kg","7.01",,"1.0000","1","2.500","2.5000000",
,3017549,"Food","Canned / Tub - Fruit","Cherries","Griottines : in Alcohol : 16%",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,20%,"DDP100","22.73","IHG - Entegra - P15","1.0000000","kg","22.73",,"1.0000","1","1.000","1.0000000",
,3048034,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit Puree","100% : Blood Orange Puree : Italy Sicily",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON422","6.92","IHG - Entegra - P15","1.0000000","kg","6.92",,"1.0000","1","1.000","1.0000000",
,3049370,"Food","Baking Ingredients","Chocolate Products","Jivara 40% : Milk Chocolate",,,,"1 x 3kg",1.0000,1,"3.000","kg","Block",EXPT%,"VAL0189","46.51","IHG - Entegra - P15","3.0000000","kg","46.51",,"1.0000","1","3.000","3.0000000",
,3050299,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Passionfruit Puree : Flavicarpa Ecuador 100%",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON392","7.99","IHG - Entegra - P15","1.0000000","kg","7.99",,"1.0000","1","1.000","1.0000000",
,3056634,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit Puree","Mandarin Puree : Italy Sicily 100%",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON371","6.04","IHG - Entegra - P15","1.0000000","kg","6.04",,"1.0000","1","1.000","1.0000000",
,3056642,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Coconut Puree : Intense Sri Lanka 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON318","9.10","IHG - Entegra - P15","1.0000000","kg","9.1",,"1.0000","1","1.000","1.0000000",
,3056650,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Blackcurrant Puree : Noir De Bourgogne France 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON172","7.12","IHG - Entegra - P15","1.0000000","kg","7.12",,"1.0000","1","1.000","1.0000000",
,3060709,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Bergeron Apricot Puree : France Rhone Valley 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON150","5.75","IHG - Entegra - P15","1.0000000","kg","5.75",,"1.0000","1","1.000","1.0000000",
,3064068,"Food","Baking Ingredients","Sundries","Agar Agar : Powder",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,EXPT%,"LOU130A","83.06","IHG - Entegra - P15","1.0000000","kg","83.06",,"1.0000","1","1.000","1.0000000",
,3068484,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Yellow Lemon Puree : Italy Sicily 100%",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON303","6.86","IHG - Entegra - P15","1.0000000","kg","6.86",,"1.0000","1","1.000","1.0000000",
,3071915,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Strawberry Puree : Gariguette France Lot & Garonne 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON212","9.66","IHG - Entegra - P15","1.0000000","kg","9.66",,"1.0000","1","1.000","1.0000000",
,3077089,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Apple Puree : Granny Smith France Haute Provence 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON427","5.50","IHG - Entegra - P15","1.0000000","kg","5.5",,"1.0000","1","1.000","1.0000000",
,3079171,"Food","Fruit,  Prepared (Chilled)","Fruit Puree","Puree : White Peach : France Rhone Valley / 10% Sugar",,"Ponthier","Standard","6 x 1 kg",6.0000,1,"1.000","kg",,0%,"PON674","43.82","IHG - Entegra - P15","6.0000000","kg","7.3033",,"6.0000","1","1.000","6.0000000",
,3085338,"Food","Fruit,  Prepared (Chilled)","Fruit Puree","Mexican Lime : Puree",,"Ponthier",,"6 x 1 kg",6.0000,1,"1.000","kg",,0%,"PON620","44.28","IHG - Entegra - P15","6.0000000","kg","7.38",,"6.0000","1","1.000","6.0000000",
,3085620,"Non Food","Disposables","Greaseproof Paper","Guitare Sheets : 40 x 60cm",,"Own","Standard","500 x 1 each",1.0000,500,"1.000","each",,EXPT%,"PCB005009","95.61","IHG - Entegra - P15","500.0000000","each","0.1912",,"1.0000","500","1.000","500.0000000",
,3094839,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit Puree","Bergamot Puree : 100%",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON160","7.92","IHG - Entegra - P15","1.0000000","kg","7.92",,"1.0000","1","1.000","1.0000000",
,3094931,"Food","Baking Ingredients","Colouring","Purple : Coloured Cocoa Butter",,"Own","Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"PCB004627","17.77","IHG - Entegra - P15","0.2000000","kg","17.77",,"1.0000","1","0.200","0.2000000",
,3099549,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Passionfruit Puree : Flavicarpa Ecuador 10% Sugar",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON391","7.97","IHG - Entegra - P15","1.0000000","kg","7.97",,"1.0000","1","1.000","1.0000000",
,3099652,"Food","Baking Ingredients","Chocolate Products","Chocolate Beans : 75%",,"Tulakalum","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"VAL25295","59.31","IHG - Entegra - P15","3.0000000","kg","59.31",,"1.0000","1","3.000","3.0000000",
,3103267,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Strawberry Puree : 100%",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON197","7.06","IHG - Entegra - P15","1.0000000","kg","7.06",,"1.0000","1","1.000","1.0000000",
,3111533,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Wild Strawberry : Cultivated Serbia 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON218","13.94","IHG - Entegra - P15","1.0000000","kg","13.94",,"1.0000","1","1.000","1.0000000",
,3142745,"Food","Baking Ingredients","Chocolate Products","Almond Praline : 60%",,,,"1 x 5 kg",1.0000,1,"5.000","kg",,0%,"VAL2260","100.00","IHG - Entegra - P15","5.0000000","kg","100",,"1.0000","1","5.000","5.0000000",
,3142751,"Food","Baking Ingredients","Flavouring","Vanifruit : Lavander : Extract : Natural",,,"Standard","1 x 40 ml",1.0000,1,"40.000","ml",,0%,"VAN905","21.46","IHG - Entegra - P15","0.0400000","ltr","21.46",,"1.0000","1","0.040","0.0400000",
,3208381,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit","Exotic Fruit : Mango, Banana, Passion Fruit, Lime : 10% Sugar",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON328","6.87","IHG - Entegra - P15","1.0000000","kg","6.87",,"1.0000","1","1.000","1.0000000",
,3212921,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Lime Puree : Mexico : 100%",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON312","6.97","IHG - Entegra - P15","1.0000000","kg","6.97",,"1.0000","1","1.000","1.0000000",
,3214030,"Food","Bakery","Morning Goods / Viennoiserie","Croissant : Raspberry : Pink Sugar Topping",,,,"60 x 90 g",60.0000,1,"90.000","g",,0%,"BRI36671","39.54","IHG - Entegra - P15","5.4000000","kg","0.659",,"60.0000","1","0.090","5.4000000",
,3214039,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Croissant : AOC Butter : Ready to Prove : Bulgari Hotel",,"Own","Standard","180 x 60 g",180.0000,1,"60.000","g",,0%,"BRI30199","88.42","IHG - Entegra - P15","10.8000000","kg","0.4912",,"180.0000","1","0.060","10.8000000",
,3254482,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Mango Alphonso Puree : India Ratnagiri : 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON346","7.43","IHG - Entegra - P15","1.0000000","kg","7.43",,"1.0000","1","1.000","1.0000000",
,3257133,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Mango Alphonso Puree : India Ratnagiri : 100%",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON347","7.61","IHG - Entegra - P15","1.0000000","kg","7.61",,"1.0000","1","1.000","1.0000000",
,3270228,"Food","Baking Ingredients","Chocolate Products","White Chocolate Drops : 29% : Belgian",,"Delight","Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"VEL122449","29.38","IHG - Entegra - P15","5.0000000","kg","29.38",,"1.0000","1","5.000","5.0000000",
,3275414,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Lychee : 100% Madagascar",,,,"1 x 1kg",1.0000,1,"1.000","kg",,0%,"PON457","8.74","IHG - Entegra - P15","1.0000000","kg","8.74",,"1.0000","1","1.000","1.0000000",
,3286060,"Food","Baking Ingredients","Chocolate Products","Dark Chocolate : Belgian : Emotion 58% : Couverture",,,"Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"VEL1221892","29.59","IHG - Entegra - P15","5.0000000","kg","29.59",,"1.0000","1","5.000","5.0000000",
,3286263,"Food","Baking Ingredients","Stabilizers / Emulsifier","Pineapple : Crispy : 2-10 mm",,"Sosa","Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"SOS44050522","18.33","IHG - Entegra - P15","0.2000000","kg","18.33",,"1.0000","1","0.200","0.2000000",
,3295580,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Croissant : AOC Butter",,"Own","Standard","120 x 50 g",120.0000,1,"50.000","g",,0%,"BRI30198","41.90","IHG - Entegra - P15","6.0000000","kg","0.3492",,"120.0000","1","0.050","6.0000000",
,3296584,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Raspberry Puree : Willamette Mecker : Serbia : 10% Sugar",,,,"1 x 5 kg",1.0000,1,"5.000","kg",,0%,"PON120","51.69","IHG - Entegra - P15","5.0000000","kg","51.69",,"1.0000","1","5.000","5.0000000",
,3307746,"Food","Oil","Olive Oil","Olive Oil : Pomace",,"Biancofiore","Standard","1 x 5 ltr",1.0000,1,"5.000","ltr",,0%,"CAS6574","20.91","IHG - Entegra - P15","5.0000000","ltr","20.91",,"1.0000","1","5.000","5.0000000",
,3312768,"Food","Fruit (Frozen)","Apple","Granny Smith : Diced",,,,"5 x 1 kg",5.0000,1,"1.000","kg",,0%,"FRU100","14.68","IHG - Entegra - P15","5.0000000","kg","2.936",,"5.0000","1","1.000","5.0000000",
,3314589,"Food","Bakery","Morning Goods / Viennoiserie","Croissant : Multigrain",,,,"180 x 35 g",180.0000,1,"35.000","g",,0%,"BRI35681","46.60","IHG - Entegra - P15","6.3000000","kg","0.2589",,"180.0000","1","0.035","6.3000000",
,3339835,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Lattice : Cherry : Mini",,"Own","Standard","100 x 40 g",100.0000,1,"40.000","g",,0%,"BRI31104","37.65","IHG - Entegra - P15","4.0000000","kg","0.3765",,"100.0000","1","0.040","4.0000000",
,3340253,"Food","Baking Ingredients","Stabilizers / Emulsifier","Sodium Citrate & PH",,,"Standard","1 x 750 g",1.0000,1,"750.000","g",,20%,"SOS59030010","19.44","IHG - Entegra - P15","0.7500000","kg","19.44",,"1.0000","1","0.750","0.7500000",
,3348166,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Rhubarb Puree : Red Frambosa : Poland : 10% Sugar",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON777","7.69","IHG - Entegra - P15","1.0000000","kg","7.69",,"1.0000","1","1.000","1.0000000",
,3363108,"Non Food","Disposables","Cake Accessories","Cake Board : Gold/Black : 6cm : With Tab",,"Own","Standard","200 x 1 each",200.0000,1,"1.000","each",,20%,"TRA0007C6","8.00","IHG - Entegra - P15","200.0000000","each","0.04",,"200.0000","1","1.000","200.0000000",
,3367944,"Food","Cooking Ingredients","Seasoning","Szechuan Bay : Red",,,,"1 x 500 g",1.0000,1,"500.000","g",,0%,"TER120","39.87","IHG - Entegra - P15","0.5000000","kg","39.87",,"1.0000","1","0.500","0.5000000",
,3376719,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Pain au Chocolat : Fine Butter",,"Own","Standard","210 x 35 g",210.0000,1,"35.000","g",,0%,"BRI32973","48.75","IHG - Entegra - P15","7.3500000","kg","0.2321",,"210.0000","1","0.035","7.3500000",
,3395753,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Guava Puree : Cattley : Reunion Island : 10% Sugar",,"Ponthier",,"1 x 1kg",1.0000,1,"1.000","kg",,0%,"PON2098","9.14","IHG - Entegra - P15","1.0000000","kg","9.14",,"1.0000","1","1.000","1.0000000",
,3418083,"Food","Baking Ingredients","Sundries","Demould Spray",,,,"1 x 400 ml",1.0000,1,"400.000","ml",,0%,"PCB004499","10.42","IHG - Entegra - P15","0.4000000","ltr","10.42",,"1.0000","1","0.400","0.4000000",
,3422011,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Mango Alphonso Puree : India Ratnagiri : 10% Sugar",,,,"1 x 5 kg",1.0000,1,"5.000","kg",,0%,"PON337","30.70","IHG - Entegra - P15","5.0000000","kg","30.7",,"1.0000","1","5.000","5.0000000",
,3422018,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit Puree","Redcurrant Puree : 10% Sugar : Poland",,,"Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"PON239","7.02","IHG - Entegra - P15","1.0000000","kg","7.02",,"1.0000","1","1.000","1.0000000",
